주문번호,주문일,주문시간,채널,카테고리,상품명,SKU,수량,단가,합계,배송지역,주문상태
SST-260517-0221,2026-05-17,20:06,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,부산,배송완료
SST-260517-0222,2026-05-17,19:38,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,부산,배송완료
SST-260517-0223,2026-05-17,20:37,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,울산,취소완료
SST-260517-0224,2026-05-17,22:03,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,서울,배송완료
SST-260517-0225,2026-05-17,22:53,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,부산,배송완료
SST-260517-0226,2026-05-17,21:56,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,부산,취소완료
SST-260517-0227,2026-05-17,18:58,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,부산,배송완료
SST-260517-0228,2026-05-17,18:16,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,울산,배송완료
SST-260517-0229,2026-05-17,21:17,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,부산,배송완료
SST-260517-0230,2026-05-17,21:18,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,경남,취소완료
SST-260517-0231,2026-05-17,20:00,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,부산,배송완료
SST-260517-0232,2026-05-17,22:27,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,부산,배송완료
SST-260517-0233,2026-05-17,19:14,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,부산,배송완료
SST-260517-0234,2026-05-17,21:43,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,서울,배송완료
SST-260517-0235,2026-05-17,21:20,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,부산,배송완료
SST-260517-0236,2026-05-17,21:14,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,부산,배송완료
SST-260517-0237,2026-05-17,20:04,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,서울,배송완료
SST-260517-0238,2026-05-17,20:35,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,부산,배송완료
SST-260517-0239,2026-05-17,20:04,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,경기,배송완료
SST-260517-0240,2026-05-17,19:46,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,서울,배송완료
SST-260517-0241,2026-05-17,17:27,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,부산,배송완료
SST-260517-0242,2026-05-17,18:59,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,경기,배송완료
SST-260517-0243,2026-05-17,19:58,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,울산,배송완료
SST-260517-0244,2026-05-17,22:35,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,부산,취소완료
SST-260517-0245,2026-05-17,20:14,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,서울,배송완료
B2B-260517-0052,2026-05-17,19:03,B2B유통,시그니처,텃밭,TEO-750,18,11400,205200,B2B거래처,배송완료
B2B-260517-0052,2026-05-17,19:03,B2B유통,시즈널,대추걸렸네,DAE-375,10,6200,62000,B2B거래처,배송완료
B2B-260517-0052,2026-05-17,19:03,B2B유통,시즈널,광안밤,GWA-375,10,6600,66000,B2B거래처,배송완료
B2B-260517-0052,2026-05-17,19:03,B2B유통,시그니처,산뜻,SAN-750,9,10300,92700,B2B거래처,배송완료
B2B-260517-0053,2026-05-17,19:42,B2B유통,협업,아침에쌀,ACH-500,9,7300,65700,B2B거래처,배송완료
B2B-260517-0053,2026-05-17,19:42,B2B유통,시그니처,텃밭,TEO-750,16,11400,182400,B2B거래처,배송완료
B2B-260517-0053,2026-05-17,19:42,B2B유통,시즈널,광안밤,GWA-375,25,6600,165000,B2B거래처,배송완료
B2B-260517-0054,2026-05-17,22:04,B2B유통,시그니처,욕망의 거친 물결,YOK-750,26,11000,286000,B2B거래처,배송완료
B2B-260517-0054,2026-05-17,22:04,B2B유통,시즈널,대추걸렸네,DAE-375,23,6200,142600,B2B거래처,배송완료
B2B-260517-0054,2026-05-17,22:04,B2B유통,시즈널,광안밤,GWA-375,11,6600,72600,B2B거래처,배송완료
B2B-260517-0054,2026-05-17,22:04,B2B유통,협업,아침에쌀,ACH-500,14,7300,102200,B2B거래처,배송완료
B2B-260517-0055,2026-05-17,18:27,B2B유통,시즈널,광안밤,GWA-375,15,6600,99000,B2B거래처,배송완료
B2B-260517-0055,2026-05-17,18:27,B2B유통,시그니처,텃밭,TEO-750,18,11400,205200,B2B거래처,배송완료
MAL-260518-0199,2026-05-18,21:57,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,부산,교환완료
MAL-260518-0199,2026-05-18,21:57,자사몰,시그니처,텃밭,TEO-750,2,15500,31000,부산,교환완료
MAL-260518-0200,2026-05-18,19:22,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,인천,취소완료
MAL-260518-0201,2026-05-18,21:49,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,서울,배송중
MAL-260518-0202,2026-05-18,20:35,자사몰,협업,아침에쌀,ACH-500,1,10000,10000,경기,배송완료
MAL-260518-0203,2026-05-18,18:36,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,경남,교환완료
MAL-260518-0204,2026-05-18,23:45,자사몰,시즈널,대추걸렸네,DAE-375,2,8800,17600,부산,배송완료
MAL-260518-0205,2026-05-18,22:16,자사몰,시즈널,대추걸렸네,DAE-375,2,8800,17600,서울,배송완료
MAL-260518-0206,2026-05-18,18:17,자사몰,시즈널,광안밤,GWA-375,1,9300,9300,경남,배송중
MAL-260518-0206,2026-05-18,18:17,자사몰,시그니처,텃밭,TEO-750,1,15500,15500,경남,배송중
MAL-260518-0207,2026-05-18,22:05,자사몰,시그니처,텃밭,TEO-750,1,15500,15500,경기,배송완료
SST-260518-0246,2026-05-18,22:38,스마트스토어,시그니처,텃밭,TEO-750,2,15000,30000,인천,교환완료
SST-260518-0247,2026-05-18,17:09,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,서울,배송완료
SST-260518-0248,2026-05-18,18:19,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,경남,배송중
SST-260518-0249,2026-05-18,20:17,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,대구,배송완료
SST-260518-0249,2026-05-18,20:17,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,대구,배송완료
SST-260518-0250,2026-05-18,21:56,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,부산,배송완료
SST-260518-0250,2026-05-18,21:56,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,부산,배송완료
SST-260518-0251,2026-05-18,18:41,스마트스토어,시그니처,텃밭,TEO-750,2,15000,30000,경남,배송완료
SST-260518-0252,2026-05-18,21:56,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,부산,배송완료
SST-260518-0253,2026-05-18,21:37,스마트스토어,시그니처,텃밭,TEO-750,1,15000,15000,부산,배송완료
SST-260518-0254,2026-05-18,19:13,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,부산,배송완료
SST-260518-0254,2026-05-18,19:13,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,1,14500,14500,부산,배송완료
SST-260518-0255,2026-05-18,23:24,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,경기,배송완료
SST-260518-0255,2026-05-18,23:24,스마트스토어,시즈널,광안밤,GWA-375,2,9000,18000,경기,배송완료
B2B-260518-0056,2026-05-18,21:44,B2B유통,협업,아침에쌀,ACH-500,20,7300,146000,B2B거래처,배송완료
B2B-260518-0056,2026-05-18,21:44,B2B유통,시그니처,산뜻,SAN-750,25,10300,257500,B2B거래처,배송완료
B2B-260518-0056,2026-05-18,21:44,B2B유통,시즈널,대추걸렸네,DAE-375,20,6200,124000,B2B거래처,배송완료
B2B-260518-0056,2026-05-18,21:44,B2B유통,시그니처,욕망의 거친 물결,YOK-750,11,11000,121000,B2B거래처,배송완료
B2B-260518-0057,2026-05-18,21:50,B2B유통,협업,아침에쌀,ACH-500,10,7300,73000,B2B거래처,배송완료
B2B-260518-0057,2026-05-18,21:50,B2B유통,시그니처,욕망의 거친 물결,YOK-750,23,11000,253000,B2B거래처,배송완료
B2B-260518-0057,2026-05-18,21:50,B2B유통,시그니처,텃밭,TEO-750,22,11400,250800,B2B거래처,배송완료
B2B-260518-0057,2026-05-18,21:50,B2B유통,시그니처,산뜻,SAN-750,24,10300,247200,B2B거래처,배송완료
B2B-260518-0058,2026-05-18,15:07,B2B유통,시그니처,욕망의 거친 물결,YOK-750,27,11000,297000,B2B거래처,배송완료
B2B-260518-0058,2026-05-18,15:07,B2B유통,시즈널,광안밤,GWA-375,10,6600,66000,B2B거래처,배송완료
B2B-260518-0058,2026-05-18,15:07,B2B유통,협업,아침에쌀,ACH-500,14,7300,102200,B2B거래처,배송완료
B2B-260518-0058,2026-05-18,15:07,B2B유통,시그니처,텃밭,TEO-750,6,11400,68400,B2B거래처,배송완료
B2B-260518-0059,2026-05-18,22:08,B2B유통,시즈널,대추걸렸네,DAE-375,10,6200,62000,B2B거래처,배송완료
B2B-260518-0059,2026-05-18,22:08,B2B유통,시그니처,텃밭,TEO-750,11,11400,125400,B2B거래처,배송완료
MAL-260519-0208,2026-05-19,14:02,자사몰,시즈널,대추걸렸네,DAE-375,1,8800,8800,서울,배송완료
MAL-260519-0208,2026-05-19,14:02,자사몰,시그니처,텃밭,TEO-750,2,15500,31000,서울,배송완료
MAL-260519-0209,2026-05-19,20:33,자사몰,시즈널,대추걸렸네,DAE-375,1,8800,8800,부산,배송완료
MAL-260519-0209,2026-05-19,20:33,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,부산,배송완료
MAL-260519-0210,2026-05-19,11:22,자사몰,시그니처,텃밭,TEO-750,2,15500,31000,부산,배송중
MAL-260519-0210,2026-05-19,11:22,자사몰,시즈널,대추걸렸네,DAE-375,2,8800,17600,부산,배송중
MAL-260519-0211,2026-05-19,21:39,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,부산,배송완료
MAL-260519-0212,2026-05-19,20:10,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,울산,배송완료
MAL-260519-0213,2026-05-19,19:16,자사몰,시그니처,텃밭,TEO-750,2,15500,31000,경남,배송완료
MAL-260519-0214,2026-05-19,20:04,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,부산,배송완료
MAL-260519-0214,2026-05-19,20:04,자사몰,시즈널,대추걸렸네,DAE-375,2,8800,17600,부산,배송완료
MAL-260519-0215,2026-05-19,22:07,자사몰,시그니처,욕망의 거친 물결,YOK-750,2,15000,30000,대구,배송완료
SST-260519-0256,2026-05-19,18:55,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,부산,배송완료
SST-260519-0257,2026-05-19,18:47,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,경남,배송완료
SST-260519-0258,2026-05-19,19:56,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,서울,배송완료
SST-260519-0258,2026-05-19,19:56,스마트스토어,시그니처,텃밭,TEO-750,1,15000,15000,서울,배송완료
SST-260519-0259,2026-05-19,12:16,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,부산,배송완료
SST-260519-0260,2026-05-19,20:32,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,서울,배송완료
SST-260519-0260,2026-05-19,20:32,스마트스토어,시그니처,텃밭,TEO-750,2,15000,30000,서울,배송완료
SST-260519-0261,2026-05-19,20:08,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,부산,배송완료
SST-260519-0262,2026-05-19,22:22,스마트스토어,시그니처,텃밭,TEO-750,1,15000,15000,인천,배송중
SST-260519-0263,2026-05-19,19:45,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,서울,취소완료
SST-260519-0264,2026-05-19,21:23,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,부산,배송완료
SST-260519-0264,2026-05-19,21:23,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,부산,배송완료
SST-260519-0265,2026-05-19,19:39,스마트스토어,시그니처,텃밭,TEO-750,1,15000,15000,대구,취소완료
B2B-260519-0060,2026-05-19,20:39,B2B유통,시즈널,광안밤,GWA-375,17,6600,112200,B2B거래처,배송완료
B2B-260519-0060,2026-05-19,20:39,B2B유통,시그니처,텃밭,TEO-750,10,11400,114000,B2B거래처,배송완료
B2B-260519-0061,2026-05-19,20:13,B2B유통,시그니처,산뜻,SAN-750,23,10300,236900,B2B거래처,배송완료
B2B-260519-0061,2026-05-19,20:13,B2B유통,시그니처,텃밭,TEO-750,29,11400,330600,B2B거래처,배송완료
B2B-260519-0061,2026-05-19,20:13,B2B유통,협업,아침에쌀,ACH-500,24,7300,175200,B2B거래처,배송완료
PUB-260520-0413,2026-05-20,12:06,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,부산,현장판매
PUB-260520-0414,2026-05-20,20:02,브루펍포스,시즈널,대추걸렸네,DAE-375,2,8000,16000,기타,현장판매
PUB-260520-0415,2026-05-20,21:21,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,1,14000,14000,기타,현장판매
PUB-260520-0415,2026-05-20,21:21,브루펍포스,협업,아침에쌀,ACH-500,2,9500,19000,기타,현장판매
PUB-260520-0416,2026-05-20,16:21,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,서울,현장판매
PUB-260520-0417,2026-05-20,21:27,브루펍포스,시즈널,대추걸렸네,DAE-375,2,8000,16000,경남,현장판매
PUB-260520-0418,2026-05-20,20:47,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,경기,현장판매
PUB-260520-0419,2026-05-20,19:20,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,경남,현장판매
PUB-260520-0420,2026-05-20,20:24,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,부산,현장판매
PUB-260520-0421,2026-05-20,18:17,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,부산,현장판매
PUB-260520-0421,2026-05-20,18:17,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,부산,현장판매
PUB-260520-0422,2026-05-20,22:43,브루펍포스,시즈널,대추걸렸네,DAE-375,2,8000,16000,서울,현장판매
PUB-260520-0422,2026-05-20,22:43,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,서울,현장판매
PUB-260520-0423,2026-05-20,23:30,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,부산,현장판매
PUB-260520-0424,2026-05-20,20:21,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,경남,현장판매
PUB-260520-0425,2026-05-20,18:42,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,경기,현장판매
PUB-260520-0426,2026-05-20,20:45,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,부산,현장판매
PUB-260520-0427,2026-05-20,19:07,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,부산,현장판매
PUB-260520-0427,2026-05-20,19:07,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,부산,현장판매
PUB-260520-0428,2026-05-20,22:33,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,부산,현장판매
PUB-260520-0429,2026-05-20,20:30,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,부산,현장판매
PUB-260520-0430,2026-05-20,18:39,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,부산,현장판매
PUB-260520-0430,2026-05-20,18:39,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,부산,현장판매
PUB-260520-0431,2026-05-20,16:01,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,서울,현장판매
PUB-260520-0431,2026-05-20,16:01,브루펍포스,협업,아침에쌀,ACH-500,2,9500,19000,서울,현장판매
PUB-260520-0432,2026-05-20,17:00,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,부산,현장판매
PUB-260520-0433,2026-05-20,19:48,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,경남,현장판매
PUB-260520-0434,2026-05-20,14:29,브루펍포스,협업,아침에쌀,ACH-500,2,9500,19000,경남,현장판매
PUB-260520-0434,2026-05-20,14:29,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,경남,현장판매
PUB-260520-0435,2026-05-20,15:48,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,서울,현장판매
PUB-260520-0435,2026-05-20,15:48,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,서울,현장판매
MAL-260520-0216,2026-05-20,19:14,자사몰,시그니처,텃밭,TEO-750,1,15500,15500,서울,취소완료
MAL-260520-0217,2026-05-20,11:50,자사몰,시즈널,광안밤,GWA-375,2,9300,18600,부산,교환완료
MAL-260520-0218,2026-05-20,17:29,자사몰,협업,아침에쌀,ACH-500,1,10000,10000,부산,배송완료
MAL-260520-0219,2026-05-20,20:57,자사몰,시그니처,욕망의 거친 물결,YOK-750,2,15000,30000,부산,배송완료
MAL-260520-0219,2026-05-20,20:57,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,부산,배송완료
MAL-260520-0220,2026-05-20,22:59,자사몰,시그니처,욕망의 거친 물결,YOK-750,1,15000,15000,부산,배송완료
MAL-260520-0221,2026-05-20,20:51,자사몰,시그니처,욕망의 거친 물결,YOK-750,1,15000,15000,부산,취소완료
MAL-260520-0221,2026-05-20,20:51,자사몰,협업,아침에쌀,ACH-500,1,10000,10000,부산,취소완료
MAL-260520-0222,2026-05-20,19:27,자사몰,시그니처,욕망의 거친 물결,YOK-750,1,15000,15000,대구,배송완료
MAL-260520-0223,2026-05-20,22:35,자사몰,시그니처,욕망의 거친 물결,YOK-750,2,15000,30000,경기,교환완료
MAL-260520-0223,2026-05-20,22:35,자사몰,협업,아침에쌀,ACH-500,1,10000,10000,경기,교환완료
MAL-260520-0224,2026-05-20,17:33,자사몰,시그니처,텃밭,TEO-750,1,15500,15500,부산,배송완료
MAL-260520-0225,2026-05-20,21:32,자사몰,시즈널,광안밤,GWA-375,1,9300,9300,서울,배송완료
SST-260520-0266,2026-05-20,20:47,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,1,14500,14500,서울,배송완료
SST-260520-0267,2026-05-20,19:19,스마트스토어,시그니처,산뜻,SAN-750,1,13500,13500,경기,배송중
SST-260520-0268,2026-05-20,18:23,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,부산,배송완료
SST-260520-0269,2026-05-20,21:36,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,부산,배송완료
SST-260520-0270,2026-05-20,18:59,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,부산,배송완료
SST-260520-0271,2026-05-20,21:22,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,인천,배송완료
SST-260520-0272,2026-05-20,19:38,스마트스토어,시그니처,산뜻,SAN-750,1,13500,13500,대구,배송완료
SST-260520-0273,2026-05-20,13:58,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,1,14500,14500,경남,배송완료
SST-260520-0273,2026-05-20,13:58,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,경남,배송완료
SST-260520-0274,2026-05-20,14:33,스마트스토어,시즈널,광안밤,GWA-375,2,9000,18000,대구,취소완료
SST-260520-0274,2026-05-20,14:33,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,대구,취소완료
SST-260520-0275,2026-05-20,19:34,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,경기,배송완료
SST-260520-0275,2026-05-20,19:34,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,경기,배송완료
SST-260520-0276,2026-05-20,16:55,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,울산,배송완료
